"ID","Label","Probability","Threshold","Acceptable"
"MORA_9_NBR_1987_2023_1987_1675","Progressive Defoliation",29.1,0,"yes"
"MORA_9_NBR_1987_2023_1987_3000","Inter-annual Variability",39.02,40,"no"
"MORA_9_NBR_1987_2023_1987_3333","Inter-annual Variability",37.88,40,"no"
"MORA_9_NBR_1987_2023_1987_3447","Fire",32.26,0,"yes"
"MORA_9_NBR_1987_2023_1987_3977","Avalanche",35.22,60,"no"
"MORA_9_NBR_1987_2023_1987_4670","Avalanche",29.34,60,"no"
"MORA_9_NBR_1987_2023_1987_4956","Progressive Defoliation",43.72,0,"yes"
"MORA_9_NBR_1987_2023_1987_5258","Fire",35.82,0,"yes"
"MORA_9_NBR_1987_2023_1989_98","Tree Toppling",40.04,70,"no"
"MORA_9_NBR_1987_2023_1989_384","Inter-annual Variability",55.52,40,"yes"
"MORA_9_NBR_1987_2023_1989_401","Tree Toppling",38.16,70,"no"
"MORA_9_NBR_1987_2023_1989_459","Inter-annual Variability",91.3,40,"yes"
"MORA_9_NBR_1987_2023_1989_735","Progressive Defoliation",46.26,0,"yes"
"MORA_9_NBR_1987_2023_1990_387","Inter-annual Variability",45.28,40,"yes"
"MORA_9_NBR_1987_2023_1990_529","Progressive Defoliation",41.38,0,"yes"
"MORA_9_NBR_1987_2023_1990_598","Tree Toppling",34.62,70,"no"
"MORA_9_NBR_1987_2023_1990_701","Fire",28.34,0,"yes"
"MORA_9_NBR_1987_2023_1990_742","Riparian",63.4,0,"yes"
"MORA_9_NBR_1987_2023_1990_778","Avalanche",63.38,60,"yes"
"MORA_9_NBR_1987_2023_1991_746","Tree Toppling",48.46,70,"no"
"MORA_9_NBR_1987_2023_1991_915","Tree Toppling",44.36,70,"no"
"MORA_9_NBR_1987_2023_1992_304","Inter-annual Variability",86.92,40,"yes"
"MORA_9_NBR_1987_2023_1992_480","Inter-annual Variability",98.78,40,"yes"
"MORA_9_NBR_1987_2023_1992_596","Inter-annual Variability",93.28,40,"yes"
"MORA_9_NBR_1987_2023_1992_597","Inter-annual Variability",92.68,40,"yes"
"MORA_9_NBR_1987_2023_1992_636","Inter-annual Variability",40.44,40,"yes"
"MORA_9_NBR_1987_2023_1992_662","Inter-annual Variability",46.96,40,"yes"
"MORA_9_NBR_1987_2023_1994_407","Fire",37.48,0,"yes"
"MORA_9_NBR_1987_2023_1994_435","Fire",37,0,"yes"
"MORA_9_NBR_1987_2023_1994_515","Inter-annual Variability",30.84,40,"no"
"MORA_9_NBR_1987_2023_1995_450","Tree Toppling",45.28,70,"no"
"MORA_9_NBR_1987_2023_1995_477","Inter-annual Variability",55.22,40,"yes"
"MORA_9_NBR_1987_2023_1996_698","Inter-annual Variability",99.3,40,"yes"
"MORA_9_NBR_1987_2023_1996_701","Progressive Defoliation",45.78,0,"yes"
"MORA_9_NBR_1987_2023_1996_830","Inter-annual Variability",97.9,40,"yes"
"MORA_9_NBR_1987_2023_1996_1023","Riparian",89.02,0,"yes"
"MORA_9_NBR_1987_2023_1996_1043","Inter-annual Variability",71.3,40,"yes"
"MORA_9_NBR_1987_2023_1996_1076","Fire",85.48,0,"yes"
"MORA_9_NBR_1987_2023_1997_595","Fire",29.5,0,"yes"
"MORA_9_NBR_1987_2023_1997_611","Fire",32.72,0,"yes"
"MORA_9_NBR_1987_2023_1997_1003","Tree Toppling",41.9,70,"no"
"MORA_9_NBR_1987_2023_1997_1006","Tree Toppling",54.52,70,"no"
"MORA_9_NBR_1987_2023_1998_398","Avalanche",28.34,60,"no"
"MORA_9_NBR_1987_2023_1998_435","Inter-annual Variability",88.36,40,"yes"
"MORA_9_NBR_1987_2023_1998_464","Inter-annual Variability",70.94,40,"yes"
"MORA_9_NBR_1987_2023_1998_529","Inter-annual Variability",73,40,"yes"
"MORA_9_NBR_1987_2023_1998_661","Inter-annual Variability",96,40,"yes"
"MORA_9_NBR_1987_2023_1998_694","Inter-annual Variability",83.48,40,"yes"
"MORA_9_NBR_1987_2023_1999_636","Avalanche",48,60,"no"
"MORA_9_NBR_1987_2023_1999_641","Inter-annual Variability",89.64,40,"yes"
"MORA_9_NBR_1987_2023_1999_693","Avalanche",40.2,60,"no"
"MORA_9_NBR_1987_2023_1999_699","Mass Movement",27.38,NA,"no"
"MORA_9_NBR_1987_2023_1999_886","Avalanche",42.5,60,"no"
"MORA_9_NBR_1987_2023_2000_412","Fire",37.34,0,"yes"
"MORA_9_NBR_1987_2023_2000_448","Riparian",91.52,0,"yes"
"MORA_9_NBR_1987_2023_2000_592","Inter-annual Variability",36.3,40,"no"
"MORA_9_NBR_1987_2023_2000_855","Fire",55.4,0,"yes"
"MORA_9_NBR_1987_2023_2000_914","Tree Toppling",37.2,70,"no"
"MORA_9_NBR_1987_2023_2000_990","Mass Movement",37.12,NA,"no"
"MORA_9_NBR_1987_2023_2015_404","Inter-annual Variability",70.98,40,"yes"
"MORA_9_NBR_1987_2023_2015_505","Inter-annual Variability",94.42,40,"yes"
"MORA_9_NBR_1987_2023_2015_554","Inter-annual Variability",91.02,40,"yes"
"MORA_9_NBR_1987_2023_2015_636","Inter-annual Variability",92.72,40,"yes"
"MORA_9_NBR_1987_2023_2015_745","Inter-annual Variability",36.16,40,"no"
"MORA_9_NBR_1987_2023_2015_779","Inter-annual Variability",96.22,40,"yes"
"MORA_9_NBR_1987_2023_2015_902","Inter-annual Variability",87.38,40,"yes"
"MORA_9_NBR_1987_2023_2016_161","Riparian",45.6,0,"yes"
"MORA_9_NBR_1987_2023_2016_193","Tree Toppling",91.8,70,"yes"
"MORA_9_NBR_1987_2023_2017_175","Fire",26.02,0,"yes"
"MORA_9_NBR_1987_2023_2018_421","Inter-annual Variability",93.32,40,"yes"
"MORA_9_NBR_1987_2023_2019_231","Tree Toppling",45.72,70,"no"
"MORA_9_NBR_1987_2023_2019_457","Fire",43.82,0,"yes"
"MORA_9_NBR_1987_2023_2019_608","Fire",53.22,0,"yes"
"MORA_9_NBR_1987_2023_2019_756","Progressive Defoliation",27.34,0,"yes"
"MORA_9_NBR_1987_2023_2019_801","Fire",58.12,0,"yes"
"MORA_9_NBR_1987_2023_2019_841","Fire",52.9,0,"yes"
"MORA_9_NBR_1987_2023_2020_106","Riparian",59.74,0,"yes"
"MORA_9_NBR_1987_2023_2020_167","Progressive Defoliation",42.42,0,"yes"
"MORA_9_NBR_1987_2023_2020_501","Fire",46.74,0,"yes"
"MORA_9_NBR_1987_2023_2020_553","Inter-annual Variability",89.06,40,"yes"
"MORA_9_NBR_1987_2023_2020_699","Inter-annual Variability",80.18,40,"yes"
"MORA_9_NBR_1987_2023_2021_227","Tree Toppling",40.88,70,"no"
"MORA_9_NBR_1987_2023_2021_385","Inter-annual Variability",36.62,40,"no"
"MORA_9_NBR_1987_2023_2021_507","Inter-annual Variability",81.42,40,"yes"
"MORA_9_NBR_1987_2023_2021_549","Inter-annual Variability",86.86,40,"yes"
"MORA_9_NBR_1987_2023_2021_602","Inter-annual Variability",85.5,40,"yes"
"MORA_9_NBR_1987_2023_2021_678","Avalanche",46.7,60,"no"
"MORA_9_NBR_1987_2023_2021_790","Avalanche",32.2,60,"no"
"MORA_9_NBR_1987_2023_2022_122","Tree Toppling",22.02,70,"no"
"MORA_9_NBR_1987_2023_2022_131","Fire",28.82,0,"yes"
"MORA_9_NBR_1987_2023_2022_185","Inter-annual Variability",64.12,40,"yes"
"MORA_9_NBR_1987_2023_2022_189","Inter-annual Variability",54.46,40,"yes"
"MORA_9_NBR_1987_2023_2022_190","Inter-annual Variability",28.04,40,"no"
"MORA_9_NBR_1987_2023_2022_199","Inter-annual Variability",38.22,40,"no"
"MORA_9_NBR_1987_2023_2022_239","Inter-annual Variability",82.62,40,"yes"
"MORA_9_NBR_1987_2023_2022_273","Inter-annual Variability",38.28,40,"no"
"MORA_9_NBR_1987_2023_2022_314","Inter-annual Variability",82.12,40,"yes"
"MORA_9_NBR_1987_2023_2022_347","Inter-annual Variability",80.8,40,"yes"
"MORA_9_NBR_1987_2023_2022_351","Inter-annual Variability",81.22,40,"yes"
"MORA_9_NBR_1987_2023_2022_413","Inter-annual Variability",84.5,40,"yes"
"MORA_9_NBR_1987_2023_2022_454","Inter-annual Variability",38.86,40,"no"
"MORA_9_NBR_1987_2023_2022_490","Inter-annual Variability",26.66,40,"no"
"MORA_9_NBR_1987_2023_2001_421","Riparian",91.16,0,"yes"
"MORA_9_NBR_1987_2023_2001_423","Inter-annual Variability",95.66,40,"yes"
"MORA_9_NBR_1987_2023_2001_904","Inter-annual Variability",51.34,40,"yes"
"MORA_9_NBR_1987_2023_2001_930","Inter-annual Variability",98.44,40,"yes"
"MORA_9_NBR_1987_2023_2001_956","Inter-annual Variability",93.06,40,"yes"
"MORA_9_NBR_1987_2023_2001_1501","Progressive Defoliation",91.2,0,"yes"
"MORA_9_NBR_1987_2023_2001_1619","Progressive Defoliation",88.7,0,"yes"
"MORA_9_NBR_1987_2023_2002_275","Progressive Defoliation",85.18,0,"yes"
"MORA_9_NBR_1987_2023_2002_545","Progressive Defoliation",88.48,0,"yes"
"MORA_9_NBR_1987_2023_2002_691","Progressive Defoliation",83.8,0,"yes"
"MORA_9_NBR_1987_2023_2002_744","Progressive Defoliation",43.04,0,"yes"
"MORA_9_NBR_1987_2023_2002_782","Progressive Defoliation",93.66,0,"yes"
"MORA_9_NBR_1987_2023_2002_802","Progressive Defoliation",57.86,0,"yes"
"MORA_9_NBR_1987_2023_2002_860","Progressive Defoliation",83.44,0,"yes"
"MORA_9_NBR_1987_2023_2002_974","Progressive Defoliation",94.58,0,"yes"
"MORA_9_NBR_1987_2023_2003_510","Progressive Defoliation",72.72,0,"yes"
"MORA_9_NBR_1987_2023_2003_527","Progressive Defoliation",73.32,0,"yes"
"MORA_9_NBR_1987_2023_2003_587","Progressive Defoliation",66.82,0,"yes"
"MORA_9_NBR_1987_2023_2003_715","Progressive Defoliation",69.92,0,"yes"
"MORA_9_NBR_1987_2023_2003_786","Progressive Defoliation",84.96,0,"yes"
"MORA_9_NBR_1987_2023_2003_859","Progressive Defoliation",65.52,0,"yes"
"MORA_9_NBR_1987_2023_2003_860","Progressive Defoliation",59.72,0,"yes"
"MORA_9_NBR_1987_2023_2003_865","Progressive Defoliation",83.78,0,"yes"
"MORA_9_NBR_1987_2023_2003_934","Progressive Defoliation",94.02,0,"yes"
"MORA_9_NBR_1987_2023_2003_954","Progressive Defoliation",83.8,0,"yes"
"MORA_9_NBR_1987_2023_2003_1013","Progressive Defoliation",47.24,0,"yes"
"MORA_9_NBR_1987_2023_2003_1017","Progressive Defoliation",90.8,0,"yes"
"MORA_9_NBR_1987_2023_2003_1034","Progressive Defoliation",88.78,0,"yes"
"MORA_9_NBR_1987_2023_2003_1065","Progressive Defoliation",83.72,0,"yes"
"MORA_9_NBR_1987_2023_2003_1070","Progressive Defoliation",47.86,0,"yes"
"MORA_9_NBR_1987_2023_2003_1098","Progressive Defoliation",85.4,0,"yes"
"MORA_9_NBR_1987_2023_2003_1315","Progressive Defoliation",77.56,0,"yes"
"MORA_9_NBR_1987_2023_2003_1506","Progressive Defoliation",87.8,0,"yes"
"MORA_9_NBR_1987_2023_2003_1533","Fire",34.7,0,"yes"
"MORA_9_NBR_1987_2023_2003_1552","Progressive Defoliation",86.9,0,"yes"
"MORA_9_NBR_1987_2023_2004_365","Inter-annual Variability",73.16,40,"yes"
"MORA_9_NBR_1987_2023_2004_532","Progressive Defoliation",92.16,0,"yes"
"MORA_9_NBR_1987_2023_2004_567","Riparian",88.6,0,"yes"
"MORA_9_NBR_1987_2023_2004_612","Progressive Defoliation",70.14,0,"yes"
"MORA_9_NBR_1987_2023_2004_644","Progressive Defoliation",68.94,0,"yes"
"MORA_9_NBR_1987_2023_2004_695","Progressive Defoliation",84.44,0,"yes"
"MORA_9_NBR_1987_2023_2004_784","Progressive Defoliation",86.98,0,"yes"
"MORA_9_NBR_1987_2023_2004_791","Progressive Defoliation",78.18,0,"yes"
"MORA_9_NBR_1987_2023_2005_330","Inter-annual Variability",95.72,40,"yes"
"MORA_9_NBR_1987_2023_2005_356","Inter-annual Variability",97.18,40,"yes"
"MORA_9_NBR_1987_2023_2005_421","Progressive Defoliation",88,0,"yes"
"MORA_9_NBR_1987_2023_2005_574","Progressive Defoliation",79.74,0,"yes"
"MORA_9_NBR_1987_2023_2006_210","Progressive Defoliation",79,0,"yes"
"MORA_9_NBR_1987_2023_2006_315","Progressive Defoliation",79.16,0,"yes"
"MORA_9_NBR_1987_2023_2006_334","Progressive Defoliation",93.2,0,"yes"
"MORA_9_NBR_1987_2023_2006_398","Riparian",54.94,0,"yes"
"MORA_9_NBR_1987_2023_2006_544","Progressive Defoliation",37.9,0,"yes"
"MORA_9_NBR_1987_2023_2006_584","Progressive Defoliation",88.34,0,"yes"
"MORA_9_NBR_1987_2023_2006_638","Riparian",87.32,0,"yes"
"MORA_9_NBR_1987_2023_2006_679","Progressive Defoliation",70.7,0,"yes"
"MORA_9_NBR_1987_2023_2006_748","Progressive Defoliation",80.62,0,"yes"
"MORA_9_NBR_1987_2023_2006_793","Progressive Defoliation",72.28,0,"yes"
"MORA_9_NBR_1987_2023_2006_794","Riparian",77.32,0,"yes"
"MORA_9_NBR_1987_2023_2006_806","Progressive Defoliation",79.94,0,"yes"
"MORA_9_NBR_1987_2023_2006_985","Progressive Defoliation",78.18,0,"yes"
"MORA_9_NBR_1987_2023_2006_1003","Progressive Defoliation",55.66,0,"yes"
"MORA_9_NBR_1987_2023_2006_1113","Progressive Defoliation",71.6,0,"yes"
"MORA_9_NBR_1987_2023_2006_1297","Progressive Defoliation",82.4,0,"yes"
"MORA_9_NBR_1987_2023_2006_1320","Progressive Defoliation",83.88,0,"yes"
"MORA_9_NBR_1987_2023_2006_1395","Progressive Defoliation",66.8,0,"yes"
"MORA_9_NBR_1987_2023_2006_1421","Progressive Defoliation",63.62,0,"yes"
"MORA_9_NBR_1987_2023_2006_1425","Progressive Defoliation",95.66,0,"yes"
"MORA_9_NBR_1987_2023_2007_287","Riparian",87.16,0,"yes"
"MORA_9_NBR_1987_2023_2007_608","Tree Toppling",62.24,70,"no"
"MORA_9_NBR_1987_2023_2007_703","Riparian",65.56,0,"yes"
"MORA_9_NBR_1987_2023_2007_740","Riparian",50.3,0,"yes"
"MORA_9_NBR_1987_2023_2008_251","Tree Toppling",79.58,70,"yes"
"MORA_9_NBR_1987_2023_2008_355","Avalanche",37.98,60,"no"
"MORA_9_NBR_1987_2023_2008_452","Riparian",62.82,0,"yes"
"MORA_9_NBR_1987_2023_2009_465","Progressive Defoliation",44.2,0,"yes"
"MORA_9_NBR_1987_2023_2011_422","Tree Toppling",66.42,70,"no"
"MORA_9_NBR_1987_2023_2012_526","Inter-annual Variability",91.08,40,"yes"
"MORA_9_NBR_1987_2023_2012_639","Inter-annual Variability",57.12,40,"yes"
"MORA_9_NBR_1987_2023_2012_741","Inter-annual Variability",93.46,40,"yes"
"MORA_9_NBR_1987_2023_2013_295","Inter-annual Variability",48,40,"yes"
"MORA_9_NBR_1987_2023_2013_454","Inter-annual Variability",51.22,40,"yes"
"MORA_9_NBR_1987_2023_2013_476","Inter-annual Variability",32.74,40,"no"
"MORA_9_NBR_1987_2023_1987_643","Tree Toppling",32.52,70,"no"
"MORA_9_NBR_1987_2023_1987_1362","Inter-annual Variability",73.64,40,"yes"
"MORA_9_NBR_1987_2023_1987_1437","Inter-annual Variability",74.96,40,"yes"
"MORA_9_NBR_1987_2023_1987_1448","Inter-annual Variability",69.54,40,"yes"
"MORA_9_NBR_1987_2023_1987_1454","Inter-annual Variability",29.02,40,"no"
"MORA_9_NBR_1987_2023_1987_1497","Inter-annual Variability",58.92,40,"yes"
"MORA_9_NBR_1987_2023_1987_1511","Inter-annual Variability",38.84,40,"no"
"MORA_9_NBR_1987_2023_1987_1550","Inter-annual Variability",70.72,40,"yes"
"MORA_9_NBR_1987_2023_1987_1647","Progressive Defoliation",38.06,0,"yes"
"MORA_9_NBR_1987_2023_1987_2062","Inter-annual Variability",69.86,40,"yes"
"MORA_9_NBR_1987_2023_1987_3180","Inter-annual Variability",70.16,40,"yes"
"MORA_9_NBR_1987_2023_1987_4426","Avalanche",41.28,60,"no"
"MORA_9_NBR_1987_2023_1987_4937","Inter-annual Variability",63.16,40,"yes"
"MORA_9_NBR_1987_2023_1989_464","Inter-annual Variability",91.98,40,"yes"
"MORA_9_NBR_1987_2023_1989_742","Progressive Defoliation",79.54,0,"yes"
"MORA_9_NBR_1987_2023_1990_224","Tree Toppling",33.62,70,"no"
"MORA_9_NBR_1987_2023_1990_491","Progressive Defoliation",70.9,0,"yes"
"MORA_9_NBR_1987_2023_1990_523","Inter-annual Variability",96.28,40,"yes"
"MORA_9_NBR_1987_2023_1990_641","Inter-annual Variability",98.88,40,"yes"
"MORA_9_NBR_1987_2023_1991_655","Riparian",53.64,0,"yes"
"MORA_9_NBR_1987_2023_1991_712","Riparian",74.94,0,"yes"
"MORA_9_NBR_1987_2023_1991_853","Inter-annual Variability",23.98,40,"no"
"MORA_9_NBR_1987_2023_1991_909","Tree Toppling",28.5,70,"no"
"MORA_9_NBR_1987_2023_1992_452","Avalanche",23.48,60,"no"
"MORA_9_NBR_1987_2023_1992_734","Fire",88.1,0,"yes"
"MORA_9_NBR_1987_2023_1994_398","Progressive Defoliation",53.56,0,"yes"
"MORA_9_NBR_1987_2023_1994_477","Progressive Defoliation",51.56,0,"yes"
"MORA_9_NBR_1987_2023_1995_525","Inter-annual Variability",89.18,40,"yes"
"MORA_9_NBR_1987_2023_1997_785","Tree Toppling",34.22,70,"no"
"MORA_9_NBR_1987_2023_1997_1150","Fire",35.18,0,"yes"
"MORA_9_NBR_1987_2023_1998_599","Inter-annual Variability",97.52,40,"yes"
"MORA_9_NBR_1987_2023_1998_601","Inter-annual Variability",99.88,40,"yes"
"MORA_9_NBR_1987_2023_1998_614","Inter-annual Variability",96.42,40,"yes"
"MORA_9_NBR_1987_2023_1998_822","Inter-annual Variability",63.86,40,"yes"
"MORA_9_NBR_1987_2023_1999_625","Inter-annual Variability",92.74,40,"yes"
"MORA_9_NBR_1987_2023_2000_557","Inter-annual Variability",94.32,40,"yes"
"MORA_9_NBR_1987_2023_2000_583","Inter-annual Variability",98.4,40,"yes"
"MORA_9_NBR_1987_2023_2000_1062","Riparian",80.52,0,"yes"
"MORA_9_NBR_1987_2023_2000_1173","Inter-annual Variability",75.96,40,"yes"
"MORA_9_NBR_1987_2023_2000_1722","Progressive Defoliation",46.28,0,"yes"
"MORA_9_NBR_1987_2023_2015_783","Inter-annual Variability",92.52,40,"yes"
"MORA_9_NBR_1987_2023_2018_229","Tree Toppling",33.62,70,"no"
"MORA_9_NBR_1987_2023_2019_691","Progressive Defoliation",25.1,0,"yes"
"MORA_9_NBR_1987_2023_2019_757","Progressive Defoliation",27.38,0,"yes"
"MORA_9_NBR_1987_2023_2019_760","Progressive Defoliation",23.3,0,"yes"
"MORA_9_NBR_1987_2023_2019_793","Progressive Defoliation",24.48,0,"yes"
"MORA_9_NBR_1987_2023_2021_372","Inter-annual Variability",36.24,40,"no"
"MORA_9_NBR_1987_2023_2021_381","Inter-annual Variability",31.9,40,"no"
"MORA_9_NBR_1987_2023_2021_480","Inter-annual Variability",42.72,40,"yes"
"MORA_9_NBR_1987_2023_2021_498","Progressive Defoliation",25.5,0,"yes"
"MORA_9_NBR_1987_2023_2021_527","Inter-annual Variability",77.4,40,"yes"
"MORA_9_NBR_1987_2023_2021_532","Inter-annual Variability",37.64,40,"no"
"MORA_9_NBR_1987_2023_2021_613","Inter-annual Variability",20.12,40,"no"
"MORA_9_NBR_1987_2023_2021_657","Progressive Defoliation",30.72,0,"yes"
"MORA_9_NBR_1987_2023_2021_663","Inter-annual Variability",83.76,40,"yes"
"MORA_9_NBR_1987_2023_2021_671","Progressive Defoliation",28.72,0,"yes"
"MORA_9_NBR_1987_2023_2021_682","Progressive Defoliation",28.72,0,"yes"
"MORA_9_NBR_1987_2023_2021_729","Inter-annual Variability",50.96,40,"yes"
"MORA_9_NBR_1987_2023_2021_758","Progressive Defoliation",30.84,0,"yes"
"MORA_9_NBR_1987_2023_2021_789","Inter-annual Variability",26.96,40,"no"
"MORA_9_NBR_1987_2023_2021_797","Inter-annual Variability",26.98,40,"no"
"MORA_9_NBR_1987_2023_2001_1409","Riparian",63.86,0,"yes"
"MORA_9_NBR_1987_2023_2001_1422","Progressive Defoliation",82.2,0,"yes"
"MORA_9_NBR_1987_2023_2001_1523","Progressive Defoliation",92.02,0,"yes"
"MORA_9_NBR_1987_2023_2001_1884","Progressive Defoliation",81.18,0,"yes"
"MORA_9_NBR_1987_2023_2001_1931","Progressive Defoliation",77.96,0,"yes"
"MORA_9_NBR_1987_2023_2001_1950","Progressive Defoliation",46.54,0,"yes"
"MORA_9_NBR_1987_2023_2002_266","Progressive Defoliation",88.24,0,"yes"
"MORA_9_NBR_1987_2023_2002_437","Progressive Defoliation",78.7,0,"yes"
"MORA_9_NBR_1987_2023_2002_485","Progressive Defoliation",89.28,0,"yes"
"MORA_9_NBR_1987_2023_2002_488","Progressive Defoliation",80.88,0,"yes"
"MORA_9_NBR_1987_2023_2002_540","Progressive Defoliation",95.16,0,"yes"
"MORA_9_NBR_1987_2023_2002_722","Progressive Defoliation",46.66,0,"yes"
"MORA_9_NBR_1987_2023_2002_731","Progressive Defoliation",86.64,0,"yes"
"MORA_9_NBR_1987_2023_2002_739","Progressive Defoliation",91.82,0,"yes"
"MORA_9_NBR_1987_2023_2002_823","Progressive Defoliation",92.04,0,"yes"
"MORA_9_NBR_1987_2023_2002_831","Progressive Defoliation",91.46,0,"yes"
"MORA_9_NBR_1987_2023_2002_945","Progressive Defoliation",94.28,0,"yes"
"MORA_9_NBR_1987_2023_2002_1038","Progressive Defoliation",91.14,0,"yes"
"MORA_9_NBR_1987_2023_2002_1137","Progressive Defoliation",59.34,0,"yes"
"MORA_9_NBR_1987_2023_2003_466","Progressive Defoliation",89,0,"yes"
"MORA_9_NBR_1987_2023_2003_489","Fire",48.72,0,"yes"
"MORA_9_NBR_1987_2023_2003_823","Progressive Defoliation",85.44,0,"yes"
"MORA_9_NBR_1987_2023_2003_878","Progressive Defoliation",98.04,0,"yes"
"MORA_9_NBR_1987_2023_2003_910","Progressive Defoliation",84.38,0,"yes"
"MORA_9_NBR_1987_2023_2003_1036","Progressive Defoliation",78.88,0,"yes"
"MORA_9_NBR_1987_2023_2003_1084","Progressive Defoliation",90.86,0,"yes"
"MORA_9_NBR_1987_2023_2003_1184","Progressive Defoliation",80.64,0,"yes"
"MORA_9_NBR_1987_2023_2003_1301","Progressive Defoliation",39.36,0,"yes"
"MORA_9_NBR_1987_2023_2003_1368","Fire",86.02,0,"yes"
"MORA_9_NBR_1987_2023_2003_1396","Progressive Defoliation",64.46,0,"yes"
"MORA_9_NBR_1987_2023_2003_1520","Progressive Defoliation",49.06,0,"yes"
"MORA_9_NBR_1987_2023_2004_295","Progressive Defoliation",93.72,0,"yes"
"MORA_9_NBR_1987_2023_2004_331","Progressive Defoliation",89.12,0,"yes"
"MORA_9_NBR_1987_2023_2004_620","Progressive Defoliation",94.18,0,"yes"
"MORA_9_NBR_1987_2023_2004_721","Progressive Defoliation",88.5,0,"yes"
"MORA_9_NBR_1987_2023_2004_778","Progressive Defoliation",61.58,0,"yes"
"MORA_9_NBR_1987_2023_2004_897","Progressive Defoliation",95.36,0,"yes"
"MORA_9_NBR_1987_2023_2004_953","Progressive Defoliation",95.58,0,"yes"
"MORA_9_NBR_1987_2023_2005_275","Progressive Defoliation",74.84,0,"yes"
"MORA_9_NBR_1987_2023_2006_153","Riparian",64.62,0,"yes"
"MORA_9_NBR_1987_2023_2007_1077","Fire",61.4,0,"yes"
"MORA_9_NBR_1987_2023_2010_126","Mass Movement",26.54,NA,"no"
"MORA_9_NBR_1987_2023_2012_374","Inter-annual Variability",85.18,40,"yes"
"MORA_9_NBR_1987_2023_2012_585","Inter-annual Variability",91.5,40,"yes"
"MORA_9_NBR_1987_2023_2012_751","Inter-annual Variability",75.14,40,"yes"
"MORA_9_NBR_1987_2023_2012_760","Inter-annual Variability",69.26,40,"yes"
"MORA_9_NBR_1987_2023_2013_218","Inter-annual Variability",68.8,40,"yes"
"MORA_9_NBR_1987_2023_2013_249","Inter-annual Variability",59.66,40,"yes"
"MORA_9_NBR_1987_2023_2013_511","Inter-annual Variability",54,40,"yes"
"MORA_9_NBR_1987_2023_2013_517","Inter-annual Variability",69.78,40,"yes"
"MORA_9_NBR_1987_2023_2013_534","Inter-annual Variability",25.68,40,"no"
"MORA_9_NBR_1987_2023_2013_543","Inter-annual Variability",42.72,40,"yes"
"MORA_9_NBR_1987_2023_2013_553","Inter-annual Variability",83.68,40,"yes"
"MORA_9_NBR_1987_2023_2013_580","Inter-annual Variability",90.46,40,"yes"
"MORA_9_NBR_1987_2023_2013_629","Inter-annual Variability",42.46,40,"yes"
"MORA_9_NBR_1987_2023_2013_691","Inter-annual Variability",86.74,40,"yes"
"MORA_9_NBR_1987_2023_2013_717","Tree Toppling",51.62,70,"no"
"MORA_9_NBR_1987_2023_2013_722","Inter-annual Variability",65.02,40,"yes"
"MORA_9_NBR_1987_2023_1987_1800","Progressive Defoliation",32.52,0,"yes"
"MORA_9_NBR_1987_2023_1987_4211","Inter-annual Variability",26.74,40,"no"
"MORA_9_NBR_1987_2023_1987_4894","Progressive Defoliation",28.48,0,"yes"
"MORA_9_NBR_1987_2023_1989_312","Inter-annual Variability",56.78,40,"yes"
"MORA_9_NBR_1987_2023_1990_512","Progressive Defoliation",63.66,0,"yes"
"MORA_9_NBR_1987_2023_1990_605","Avalanche",50.34,60,"no"
"MORA_9_NBR_1987_2023_1990_1107","Progressive Defoliation",54.54,0,"yes"
"MORA_9_NBR_1987_2023_1991_461","Progressive Defoliation",47.22,0,"yes"
"MORA_9_NBR_1987_2023_1993_561","Inter-annual Variability",66.46,40,"yes"
"MORA_9_NBR_1987_2023_1995_608","Inter-annual Variability",94.72,40,"yes"
"MORA_9_NBR_1987_2023_1996_1103","Tree Toppling",28.32,70,"no"
"MORA_9_NBR_1987_2023_1997_728","Tree Toppling",27.42,70,"no"
"MORA_9_NBR_1987_2023_1998_587","Inter-annual Variability",60.78,40,"yes"
"MORA_9_NBR_1987_2023_1998_805","Progressive Defoliation",52.86,0,"yes"
"MORA_9_NBR_1987_2023_1999_486","Inter-annual Variability",87.12,40,"yes"
"MORA_9_NBR_1987_2023_2000_1788","Progressive Defoliation",76.48,0,"yes"
"MORA_9_NBR_1987_2023_2000_1941","Progressive Defoliation",46.04,0,"yes"
"MORA_9_NBR_1987_2023_2015_157","Riparian",42.38,0,"yes"
"MORA_9_NBR_1987_2023_2015_608","Inter-annual Variability",91.32,40,"yes"
"MORA_9_NBR_1987_2023_2015_802","Inter-annual Variability",88.82,40,"yes"
"MORA_9_NBR_1987_2023_2018_242","Tree Toppling",34.54,70,"no"
"MORA_9_NBR_1987_2023_2018_420","Inter-annual Variability",88.3,40,"yes"
"MORA_9_NBR_1987_2023_2018_573","Inter-annual Variability",86.6,40,"yes"
"MORA_9_NBR_1987_2023_2018_617","Inter-annual Variability",85.98,40,"yes"
"MORA_9_NBR_1987_2023_2018_708","Inter-annual Variability",87.78,40,"yes"
"MORA_9_NBR_1987_2023_2019_716","Inter-annual Variability",81.8,40,"yes"
"MORA_9_NBR_1987_2023_2019_766","Progressive Defoliation",30.42,0,"yes"
"MORA_9_NBR_1987_2023_2019_886","Inter-annual Variability",89.76,40,"yes"
"MORA_9_NBR_1987_2023_2020_597","Inter-annual Variability",81.82,40,"yes"
"MORA_9_NBR_1987_2023_2020_666","Inter-annual Variability",51.5,40,"yes"
